"industry_code","industry_title"
"54136","NAICS 54136 Geophysical surveying and mapping services"
"541360","NAICS 541360 Geophysical surveying and mapping services"
"54137","NAICS 54137 Surveying and mapping (except geophysical) services"
"541370","NAICS 541370 Surveying and mapping (except geophysical) services"
"54138","NAICS 54138 Testing laboratories and services"
"541380","NAICS 541380 Testing laboratories and services"
"5414","NAICS 5414 Specialized design services"
"54141","NAICS 54141 Interior design services"
"541410","NAICS 541410 Interior design services"
"54142","NAICS 54142 Industrial design services"
"541420","NAICS 541420 Industrial design services"
"54143","NAICS 54143 Graphic design services"
"541430","NAICS 541430 Graphic design services"
"54149","NAICS 54149 Other specialized design services"
"541490","NAICS 541490 Other specialized design services"
"5415","NAICS 5415 Computer systems design and related services"
"54151","NAICS 54151 Computer systems design and related services"
"541511","NAICS 541511 Custom computer programming services"
"541512","NAICS 541512 Computer systems design services"
"541513","NAICS 541513 Computer facilities management services"
"541519","NAICS 541519 Other computer related services"
"5416","NAICS 5416 Management, scientific, and technical consulting services"
"54161","NAICS 54161 Management consulting services"
"541611","NAICS 541611 Administrative management and general management consulting services"
"541612","NAICS 541612 Human resources consulting services"
"541613","NAICS 541613 Marketing consulting services"
"541614","NAICS 541614 Process, physical distribution, and logistics consulting services"
"541618","NAICS 541618 Other management consulting services"
"54162","NAICS 54162 Environmental consulting services"
"541620","NAICS 541620 Environmental consulting services"
"54169","NAICS 54169 Other scientific and technical consulting services"
"541690","NAICS 541690 Other scientific and technical consulting services"
"5417","NAICS 5417 Scientific research and development services"
"54171","NAICS 54171 Research and development in the physical, engineering, and life sciences"
"541710","NAICS02 541710 Physical, engineering and biological research"
"541711","NAICS12 541711 Research and development in biotechnology"
"541712","NAICS12 541712 Other physical and biological research"
"541713","NAICS 541713 Research and development in nanotechnology"
"541714","NAICS 541714 Research and development in biotechnology (except nanobiotechnology)"
"541715","NAICS 541715 Research and development in the physical, engineering, and life sciences (except nanotechnology and biotechnology)"
"54172","NAICS 54172 Research and development in the social sciences and humanities"
"541720","NAICS 541720 Research and development in the social sciences and humanities"
"5418","NAICS 5418 Advertising, public relations, and related services"
"54181","NAICS 54181 Advertising agencies"
"541810","NAICS 541810 Advertising agencies"
"54182","NAICS 54182 Public relations agencies"
"541820","NAICS 541820 Public relations agencies"
"54183","NAICS 54183 Media buying agencies"
"541830","NAICS 541830 Media buying agencies"
"54184","NAICS 54184 Media representatives"
"541840","NAICS 541840 Media representatives"
"54185","NAICS 54185 Indoor and outdoor display advertising"
"541850","NAICS 541850 Indoor and outdoor display advertising"
"54186","NAICS 54186 Direct mail advertising"
"541860","NAICS 541860 Direct mail advertising"
"54187","NAICS 54187 Advertising material distribution services"
"541870","NAICS 541870 Advertising material distribution services"
"54189","NAICS 54189 Other services related to advertising"
"541890","NAICS 541890 Other services related to advertising"
"5419","NAICS 5419 Other professional, scientific, and technical services"
"54191","NAICS 54191 Marketing research and public opinion polling"
"541910","NAICS 541910 Marketing research and public opinion polling"
"54192","NAICS 54192 Photographic services"
"541921","NAICS 541921 Photography studios, portrait"
"541922","NAICS 541922 Commercial photography"
"54193","NAICS 54193 Translation and interpretation services"
"541930","NAICS 541930 Translation and interpretation services"
"54194","NAICS 54194 Veterinary services"
"541940","NAICS 541940 Veterinary services"
"54199","NAICS 54199 All other professional, scientific, and technical services"
"541990","NAICS 541990 All other professional, scientific, and technical services"
"55","NAICS 55 Management of companies and enterprises"
"551","NAICS 551 Management of companies and enterprises"
"5511","NAICS 5511 Management of companies and enterprises"
"55111","NAICS 55111 Management of companies and enterprises"
"551111","NAICS 551111 Offices of bank holding companies"
"551112","NAICS 551112 Offices of other holding companies"
"551114","NAICS 551114 Corporate, subsidiary, and regional managing offices"
"56","NAICS 56 Administrative and support and waste management and remediation services"
"561","NAICS 561 Administrative and support services"
"5611","NAICS 5611 Office administrative services"
"56111","NAICS 56111 Office administrative services"
"561110","NAICS 561110 Office administrative services"
"5612","NAICS 5612 Facilities support services"
"56121","NAICS 56121 Facilities support services"
"561210","NAICS 561210 Facilities support services"
"5613","NAICS 5613 Employment services"
"56131","NAICS 56131 Employment placement agencies and executive search services"
"561310","NAICS02 561310 Employment placement agencies"
"561311","NAICS 561311 Employment placement agencies"
"561312","NAICS 561312 Executive search services"
"56132","NAICS 56132 Temporary help services"
"561320","NAICS 561320 Temporary help services"
"56133","NAICS 56133 Professional employer organizations"
"561330","NAICS 561330 Professional employer organizations"
"5614","NAICS 5614 Business support services"
"56141","NAICS 56141 Document preparation services"
"561410","NAICS 561410 Document preparation services"
"56142","NAICS 56142 Telephone call centers"
"561421","NAICS 561421 Telephone answering services"
"561422","NAICS 561422 Telemarketing bureaus and other contact centers"
"56143","NAICS 56143 Business service centers"
"561431","NAICS 561431 Private mail centers"
"561439","NAICS 561439 Other business service centers (including copy shops)"
"56144","NAICS 56144 Collection agencies"
"561440","NAICS 561440 Collection agencies"
"56145","NAICS 56145 Credit bureaus"
"561450","NAICS 561450 Credit bureaus"
"56149","NAICS 56149 Other business support services"
"561491","NAICS 561491 Repossession services"
"561492","NAICS 561492 Court reporting and stenotype services"
"561499","NAICS 561499 All other business support services"
"5615","NAICS 5615 Travel arrangement and reservation services"
"56151","NAICS 56151 Travel agencies"
"561510","NAICS 561510 Travel agencies"
"56152","NAICS 56152 Tour operators"
"561520","NAICS 561520 Tour operators"
"56159","NAICS 56159 Other travel arrangement and reservation services"
"561591","NAICS 561591 Convention and visitors bureaus"
"561599","NAICS 561599 All other travel arrangement and reservation services"
"5616","NAICS 5616 Investigation and security services"
"56161","NAICS 56161 Investigation, guard, and armored car services"
"561611","NAICS 561611 Investigation and personal background check services"
"561612","NAICS 561612 Security guards and patrol services"
"561613","NAICS 561613 Armored car services"
"56162","NAICS 56162 Security systems services"
"561621","NAICS 561621 Security systems services (except locksmiths)"
"561622","NAICS 561622 Locksmiths"
"5617","NAICS 5617 Services to buildings and dwellings"
"56171","NAICS 56171 Exterminating and pest control services"
"561710","NAICS 561710 Exterminating and pest control services"
"56172","NAICS 56172 Janitorial services"
"561720","NAICS 561720 Janitorial services"
"56173","NAICS 56173 Landscaping services"
"561730","NAICS 561730 Landscaping services"
"56174","NAICS 56174 Carpet and upholstery cleaning services"
"561740","NAICS 561740 Carpet and upholstery cleaning services"
"56179","NAICS 56179 Other services to buildings and dwellings"
"561790","NAICS 561790 Other services to buildings and dwellings"
"5619","NAICS 5619 Other support services"
"56191","NAICS 56191 Packaging and labeling services"
"561910","NAICS 561910 Packaging and labeling services"
"56192","NAICS 56192 Convention and trade show organizers"
"561920","NAICS 561920 Convention and trade show organizers"
"56199","NAICS 56199 All other support services"
"561990","NAICS 561990 All other support services"
"562","NAICS 562 Waste management and remediation services"
"5621","NAICS 5621 Waste collection"
"56211","NAICS 56211 Waste collection"
"562111","NAICS 562111 Solid waste collection"
"562112","NAICS 562112 Hazardous waste collection"
"562119","NAICS 562119 Other waste collection"
"5622","NAICS 5622 Waste treatment and disposal"
"56221","NAICS 56221 Waste treatment and disposal"
"562211","NAICS 562211 Hazardous waste treatment and disposal"
"562212","NAICS 562212 Solid waste landfill"
"562213","NAICS 562213 Solid waste combustors and incinerators"
"562219","NAICS 562219 Other nonhazardous waste treatment and disposal"
"5629","NAICS 5629 Remediation and other waste management services"
"56291","NAICS 56291 Remediation services"
"562910","NAICS 562910 Remediation services"
"56292","NAICS 56292 Materials recovery facilities"
"562920","NAICS 562920 Materials recovery facilities"
"56299","NAICS 56299 All other waste management services"
"562991","NAICS 562991 Septic tank and related services"
"562998","NAICS 562998 All other miscellaneous waste management services"
"61","NAICS 61 Educational services"
"611","NAICS 611 Educational services"
"6111","NAICS 6111 Elementary and secondary schools"
"61111","NAICS 61111 Elementary and secondary schools"
"611110","NAICS 611110 Elementary and secondary schools"
"6112","NAICS 6112 Junior colleges"
"61121","NAICS 61121 Junior colleges"
"611210","NAICS 611210 Junior colleges"
"6113","NAICS 6113 Colleges, universities, and professional schools"
"61131","NAICS 61131 Colleges, universities, and professional schools"
"611310","NAICS 611310 Colleges, universities, and professional schools"
"6114","NAICS 6114 Business schools and computer and management training"
"61141","NAICS 61141 Business and secretarial schools"
"611410","NAICS 611410 Business and secretarial schools"
"61142","NAICS 61142 Computer training"
"611420","NAICS 611420 Computer training"
"61143","NAICS 61143 Professional and management development training"
"611430","NAICS 611430 Professional and management development training"
"6115","NAICS 6115 Technical and trade schools"
"61151","NAICS 61151 Technical and trade schools"
"611511","NAICS 611511 Cosmetology and barber schools"
"611512","NAICS 611512 Flight training"
"611513","NAICS 611513 Apprenticeship training"
"611519","NAICS 611519 Other technical and trade schools"
"6116","NAICS 6116 Other schools and instruction"
"61161","NAICS 61161 Fine arts schools"
"611610","NAICS 611610 Fine arts schools"
"61162","NAICS 61162 Sports and recreation instruction"
"611620","NAICS 611620 Sports and recreation instruction"
"61163","NAICS 61163 Language schools"
"611630","NAICS 611630 Language schools"
"61169","NAICS 61169 All other schools and instruction"
"611691","NAICS 611691 Exam preparation and tutoring"
"611692","NAICS 611692 Automobile driving schools"
"611699","NAICS 611699 All other miscellaneous schools and instruction"
"6117","NAICS 6117 Educational support services"
"61171","NAICS 61171 Educational support services"
"611710","NAICS 611710 Educational support services"
"62","NAICS 62 Health care and social assistance"
"621","NAICS 621 Ambulatory health care services"
"6211","NAICS 6211 Offices of physicians"
"62111","NAICS 62111 Offices of physicians"
"621111","NAICS 621111 Offices of physicians (except mental health specialists)"
"621112","NAICS 621112 Offices of physicians, mental health specialists"
"6212","NAICS 6212 Offices of dentists"
"62121","NAICS 62121 Offices of dentists"
"621210","NAICS 621210 Offices of dentists"
"6213","NAICS 6213 Offices of other health practitioners"
"62131","NAICS 62131 Offices of chiropractors"
"621310","NAICS 621310 Offices of chiropractors"
"62132","NAICS 62132 Offices of optometrists"
"621320","NAICS 621320 Offices of optometrists"
"62133","NAICS 62133 Offices of mental health practitioners (except physicians)"
"621330","NAICS 621330 Offices of mental health practitioners (except physicians)"
"62134","NAICS 62134 Offices of physical, occupational and speech therapists, and audiologists"
"621340","NAICS 621340 Offices of physical, occupational and speech therapists, and audiologists"
"62139","NAICS 62139 Offices of all other health practitioners"
"621391","NAICS 621391 Offices of podiatrists"
"621399","NAICS 621399 Offices of all other miscellaneous health practitioners"
"6214","NAICS 6214 Outpatient care centers"
"62141","NAICS 62141 Family planning centers"
"621410","NAICS 621410 Family planning centers"
"62142","NAICS 62142 Outpatient mental health and substance abuse centers"
"621420","NAICS 621420 Outpatient mental health and substance abuse centers"
"62149","NAICS 62149 Other outpatient care centers"
"621491","NAICS 621491 Hmo medical centers"
"621492","NAICS 621492 Kidney dialysis centers"
"621493","NAICS 621493 Freestanding ambulatory surgical and emergency centers"
"621498","NAICS 621498 All other outpatient care centers"
"6215","NAICS 6215 Medical and diagnostic laboratories"
"62151","NAICS 62151 Medical and diagnostic laboratories"
"621511","NAICS 621511 Medical laboratories"
"621512","NAICS 621512 Diagnostic imaging centers"
"6216","NAICS 6216 Home health care services"
"62161","NAICS 62161 Home health care services"
"621610","NAICS 621610 Home health care services"
"6219","NAICS 6219 Other ambulatory health care services"
"62191","NAICS 62191 Ambulance services"
"621910","NAICS 621910 Ambulance services"
"62199","NAICS 62199 All other ambulatory health care services"
"621991","NAICS 621991 Blood and organ banks"
"621999","NAICS 621999 All other miscellaneous ambulatory health care services"
"622","NAICS 622 Hospitals"
"6221","NAICS 6221 General medical and surgical hospitals"
"62211","NAICS 62211 General medical and surgical hospitals"
"622110","NAICS 622110 General medical and surgical hospitals"
"6222","NAICS 6222 Psychiatric and substance abuse hospitals"
"62221","NAICS 62221 Psychiatric and substance abuse hospitals"
"622210","NAICS 622210 Psychiatric and substance abuse hospitals"
"6223","NAICS 6223 Specialty (except psychiatric and substance abuse) hospitals"
"62231","NAICS 62231 Specialty (except psychiatric and substance abuse) hospitals"
"622310","NAICS 622310 Specialty (except psychiatric and substance abuse) hospitals"
"623","NAICS 623 Nursing and residential care facilities"
"6231","NAICS 6231 Nursing care facilities (skilled nursing facilities)"
"62311","NAICS 62311 Nursing care facilities (skilled nursing facilities)"
"623110","NAICS 623110 Nursing care facilities (skilled nursing facilities)"
"6232","NAICS 6232 Residential intellectual and developmental disability, mental health, and substance abuse facilities"
"62321","NAICS 62321 Residential intellectual and developmental disability facilities"
"623210","NAICS 623210 Residential intellectual and developmental disability facilities"
"62322","NAICS 62322 Residential mental health and substance abuse facilities"
"623220","NAICS 623220 Residential mental health and substance abuse facilities"
"6233","NAICS 6233 Continuing care retirement communities and assisted living facilities for the elderly"
"62331","NAICS 62331 Continuing care retirement communities and assisted living facilities for the elderly"
"623311","NAICS 623311 Continuing care retirement communities"
"623312","NAICS 623312 Assisted living facilities for the elderly"
"6239","NAICS 6239 Other residential care facilities"
"62399","NAICS 62399 Other residential care facilities"
"623990","NAICS 623990 Other residential care facilities"
"624","NAICS 624 Social assistance"
"6241","NAICS 6241 Individual and family services"
"62411","NAICS 62411 Child and youth services"
"624110","NAICS 624110 Child and youth services"
"62412","NAICS 62412 Services for the elderly and persons with disabilities"
"624120","NAICS 624120 Services for the elderly and persons with disabilities"
"62419","NAICS 62419 Other individual and family services"
"624190","NAICS 624190 Other individual and family services"
"6242","NAICS 6242 Community food and housing, and emergency and other relief services"
"62421","NAICS 62421 Community food services"
"624210","NAICS 624210 Community food services"
"62422","NAICS 62422 Community housing services"
"624221","NAICS 624221 Temporary shelters"
"624229","NAICS 624229 Other community housing services"
"62423","NAICS 62423 Emergency and other relief services"
"624230","NAICS 624230 Emergency and other relief services"
"6243","NAICS 6243 Vocational rehabilitation services"
"62431","NAICS 62431 Vocational rehabilitation services"
"624310","NAICS 624310 Vocational rehabilitation services"
"6244","NAICS 6244 Child care services"
"62441","NAICS 62441 Child care services"
"624410","NAICS 624410 Child care services"
"71","NAICS 71 Arts, entertainment, and recreation"
"711","NAICS 711 Performing arts, spectator sports, and related industries"
"7111","NAICS 7111 Performing arts companies"
"71111","NAICS 71111 Theater companies and dinner theaters"
"711110","NAICS 711110 Theater companies and dinner theaters"
"71112","NAICS 71112 Dance companies"
"711120","NAICS 711120 Dance companies"
"71113","NAICS 71113 Musical groups and artists"
"711130","NAICS 711130 Musical groups and artists"
"71119","NAICS 71119 Other performing arts companies"
"711190","NAICS 711190 Other performing arts companies"
"7112","NAICS 7112 Spectator sports"
"71121","NAICS 71121 Spectator sports"
"711211","NAICS 711211 Sports teams and clubs"
"711212","NAICS 711212 Racetracks"
"711219","NAICS 711219 Other spectator sports"
"7113","NAICS 7113 Promoters of performing arts, sports, and similar events"
"71131","NAICS 71131 Promoters of performing arts, sports, and similar events with facilities"
"711310","NAICS 711310 Promoters of performing arts, sports, and similar events with facilities"
"71132","NAICS 71132 Promoters of performing arts, sports, and similar events without facilities"
"711320","NAICS 711320 Promoters of performing arts, sports, and similar events without facilities"
"7114","NAICS 7114 Agents and managers for artists, athletes, entertainers, and other public figures"
"71141","NAICS 71141 Agents and managers for artists, athletes, entertainers, and other public figures"
"711410","NAICS 711410 Agents and managers for artists, athletes, entertainers, and other public figures"
"7115","NAICS 7115 Independent artists, writers, and performers"
"71151","NAICS 71151 Independent artists, writers, and performers"
"711510","NAICS 711510 Independent artists, writers, and performers"
"712","NAICS 712 Museums, historical sites, and similar institutions"
"7121","NAICS 7121 Museums, historical sites, and similar institutions"
"71211","NAICS 71211 Museums"
"712110","NAICS 712110 Museums"
"71212","NAICS 71212 Historical sites"
"712120","NAICS 712120 Historical sites"
"71213","NAICS 71213 Zoos and botanical gardens"
"712130","NAICS 712130 Zoos and botanical gardens"
"71219","NAICS 71219 Nature parks and other similar institutions"
"712190","NAICS 712190 Nature parks and other similar institutions"
"713","NAICS 713 Amusement, gambling, and recreation industries"
"7131","NAICS 7131 Amusement parks and arcades"
"71311","NAICS 71311 Amusement and theme parks"
"713110","NAICS 713110 Amusement and theme parks"
"71312","NAICS 71312 Amusement arcades"
"713120","NAICS 713120 Amusement arcades"
"7132","NAICS 7132 Gambling industries"
"71321","NAICS 71321 Casinos (except casino hotels)"
"713210","NAICS 713210 Casinos (except casino hotels)"
"71329","NAICS 71329 Other gambling industries"
"713290","NAICS 713290 Other gambling industries"
"7139","NAICS 7139 Other amusement and recreation industries"
"71391","NAICS 71391 Golf courses and country clubs"
"713910","NAICS 713910 Golf courses and country clubs"
"71392","NAICS 71392 Skiing facilities"
"713920","NAICS 713920 Skiing facilities"
"71393","NAICS 71393 Marinas"
"713930","NAICS 713930 Marinas"
"71394","NAICS 71394 Fitness and recreational sports centers"
"713940","NAICS 713940 Fitness and recreational sports centers"
"71395","NAICS 71395 Bowling centers"
"713950","NAICS 713950 Bowling centers"
"71399","NAICS 71399 All other amusement and recreation industries"
"713990","NAICS 713990 All other amusement and recreation industries"
"72","NAICS 72 Accommodation and food services"
"721","NAICS 721 Accommodation"
"7211","NAICS 7211 Traveler accommodation"
"72111","NAICS 72111 Hotels (except casino hotels) and motels"
"721110","NAICS 721110 Hotels (except casino hotels) and motels"
"72112","NAICS 72112 Casino hotels"
"721120","NAICS 721120 Casino hotels"
"72119","NAICS 72119 Other traveler accommodation"
"721191","NAICS 721191 Bed-and-breakfast inns"
"721199","NAICS 721199 All other traveler accommodation"
"7212","NAICS 7212 Rv (recreational vehicle) parks and recreational camps"
"72121","NAICS 72121 Rv (recreational vehicle) parks and recreational camps"
"721211","NAICS 721211 Rv (recreational vehicle) parks and campgrounds"
"721214","NAICS 721214 Recreational and vacation camps (except campgrounds)"
"7213","NAICS 7213 Rooming and boarding houses, dormitories, and workers' camps"
"72131","NAICS 72131 Rooming and boarding houses, dormitories, and workers' camps"
"721310","NAICS 721310 Rooming and boarding houses, dormitories, and workers' camps"
"722","NAICS 722 Food services and drinking places"
"7221","NAICS07 7221 Full-service restaurants"
"72211","NAICS07 72211 Full-service restaurants"
"722110","NAICS07 722110 Full-service restaurants"
"7222","NAICS07 7222 Limited-service eating places"
"72221","NAICS07 72221 Limited-service eating places"
"722211","NAICS07 722211 Limited-service restaurants"
"722212","NAICS07 722212 Cafeterias, grill buffets, and buffets"
"722213","NAICS07 722213 Snack and nonalcoholic beverage bars"
"7223","NAICS 7223 Special food services"
"72231","NAICS 72231 Food service contractors"
"722310","NAICS 722310 Food service contractors"
"72232","NAICS 72232 Caterers"
"722320","NAICS 722320 Caterers"
"72233","NAICS 72233 Mobile food services"
"722330","NAICS 722330 Mobile food services"
"7224","NAICS 7224 Drinking places (alcoholic beverages)"
"72241","NAICS 72241 Drinking places (alcoholic beverages)"
"722410","NAICS 722410 Drinking places (alcoholic beverages)"
"7225","NAICS 7225 Restaurants and other eating places"
"72251","NAICS 72251 Restaurants and other eating places"
"722511","NAICS 722511 Full-service restaurants"
"722513","NAICS 722513 Limited-service restaurants"
"722514","NAICS 722514 Cafeterias, grill buffets, and buffets"
"722515","NAICS 722515 Snack and nonalcoholic beverage bars"
"81","NAICS 81 Other services (except public administration)"
"811","NAICS 811 Repair and maintenance"
"8111","NAICS 8111 Automotive repair and maintenance"
"81111","NAICS 81111 Automotive mechanical and electrical repair and maintenance"
"811111","NAICS 811111 General automotive repair"
"811112","NAICS17 811112 Automotive exhaust system repair"
"811113","NAICS17 811113 Automotive transmission repair"
"811114","NAICS 811114 Specialized automotive repair"
"811118","NAICS17 811118 Other automotive mechanical and elec. repair"
"81112","NAICS 81112 Automotive body, paint, interior, and glass repair"
"811121","NAICS 811121 Automotive body, paint, and interior repair and maintenance"
"811122","NAICS 811122 Automotive glass replacement shops"
"81119","NAICS 81119 Other automotive repair and maintenance"
"811191","NAICS 811191 Automotive oil change and lubrication shops"
"811192","NAICS 811192 Car washes"
"811198","NAICS 811198 All other automotive repair and maintenance"
"8112","NAICS 8112 Electronic and precision equipment repair and maintenance"
"81121","NAICS 81121 Electronic and precision equipment repair and maintenance"
"811210","NAICS 811210 Electronic and precision equipment repair and maintenance"
"811211","NAICS17 811211 Consumer electronics repair and maintenance"
"811212","NAICS17 811212 Computer and office machine repair"
"811213","NAICS17 811213 Communication equipment repair"
"811219","NAICS17 811219 Other electronic equipment repair"
"8113","NAICS 8113 Commercial and industrial machinery and equipment (except automotive and electronic) repair and maintenance"
"81131","NAICS 81131 Commercial and industrial machinery and equipment (except automotive and electronic) repair and maintenance"
"811310","NAICS 811310 Commercial and industrial machinery and equipment (except automotive and electronic) repair and maintenance"
"8114","NAICS 8114 Personal and household goods repair and maintenance"
"81141","NAICS 81141 Home and garden equipment and appliance repair and maintenance"
"811411","NAICS 811411 Home and garden equipment repair and maintenance"
"811412","NAICS 811412 Appliance repair and maintenance"
"81142","NAICS 81142 Reupholstery and furniture repair"
"811420","NAICS 811420 Reupholstery and furniture repair"
"81143","NAICS 81143 Footwear and leather goods repair"
"811430","NAICS 811430 Footwear and leather goods repair"
"81149","NAICS 81149 Other personal and household goods repair and maintenance"
"811490","NAICS 811490 Other personal and household goods repair and maintenance"
"812","NAICS 812 Personal and laundry services"
"8121","NAICS 8121 Personal care services"
"81211","NAICS 81211 Hair, nail, and skin care services"
"812111","NAICS 812111 Barber shops"
"812112","NAICS 812112 Beauty salons"
"812113","NAICS 812113 Nail salons"
"81219","NAICS 81219 Other personal care services"
"812191","NAICS 812191 Diet and weight reducing centers"
"812199","NAICS 812199 Other personal care services"
"8122","NAICS 8122 Death care services"
"81221","NAICS 81221 Funeral homes and funeral services"
"812210","NAICS 812210 Funeral homes and funeral services"
"81222","NAICS 81222 Cemeteries and crematories"
"812220","NAICS 812220 Cemeteries and crematories"
"8123","NAICS 8123 Drycleaning and laundry services"
"81231","NAICS 81231 Coin-operated laundries and drycleaners"
"812310","NAICS 812310 Coin-operated laundries and drycleaners"
"81232","NAICS 81232 Drycleaning and laundry services (except coin-operated)"
"812320","NAICS 812320 Drycleaning and laundry services (except coin-operated)"
"81233","NAICS 81233 Linen and uniform supply"
"812331","NAICS 812331 Linen supply"
"812332","NAICS 812332 Industrial launderers"
"8129","NAICS 8129 Other personal services"
"81291","NAICS 81291 Pet care (except veterinary) services"
"812910","NAICS 812910 Pet care (except veterinary) services"
"81292","NAICS 81292 Photofinishing"
"812921","NAICS 812921 Photofinishing laboratories (except one-hour)"
"812922","NAICS 812922 One-hour photofinishing"
"81293","NAICS 81293 Parking lots and garages"
"812930","NAICS 812930 Parking lots and garages"
"81299","NAICS 81299 All other personal services"
"812990","NAICS 812990 All other personal services"
"813","NAICS 813 Religious, grantmaking, civic, professional, and similar organizations"
"8131","NAICS 8131 Religious organizations"
"81311","NAICS 81311 Religious organizations"
"813110","NAICS 813110 Religious organizations"
"8132","NAICS 8132 Grantmaking and giving services"
"81321","NAICS 81321 Grantmaking and giving services"
"813211","NAICS 813211 Grantmaking foundations"
"813212","NAICS 813212 Voluntary health organizations"
"813219","NAICS 813219 Other grantmaking and giving services"
"8133","NAICS 8133 Social advocacy organizations"
"81331","NAICS 81331 Social advocacy organizations"
"813311","NAICS 813311 Human rights organizations"
"813312","NAICS 813312 Environment, conservation and wildlife organizations"
"813319","NAICS 813319 Other social advocacy organizations"
"8134","NAICS 8134 Civic and social organizations"
"81341","NAICS 81341 Civic and social organizations"
"813410","NAICS 813410 Civic and social organizations"
"8139","NAICS 8139 Business, professional, labor, political, and similar organizations"
"81391","NAICS 81391 Business associations"
"813910","NAICS 813910 Business associations"
"81392","NAICS 81392 Professional organizations"
"813920","NAICS 813920 Professional organizations"
"81393","NAICS 81393 Labor unions and similar labor organizations"
"813930","NAICS 813930 Labor unions and similar labor organizations"
"81394","NAICS 81394 Political organizations"
"813940","NAICS 813940 Political organizations"
"81399","NAICS 81399 Other similar organizations (except business, professional, labor, and political organizations)"
"813990","NAICS 813990 Other similar organizations (except business, professional, labor, and political organizations)"
"814","NAICS 814 Private households"
"8141","NAICS 8141 Private households"
"81411","NAICS 81411 Private households"
"814110","NAICS 814110 Private households"
"92","NAICS 92 Public administration"
"921","NAICS 921 Executive, legislative, and other general government support"
"9211","NAICS 9211 Executive, legislative, and other general government support"
"92111","NAICS 92111 Executive offices"
"921110","NAICS 921110 Executive offices"
"92112","NAICS 92112 Legislative bodies"
"921120","NAICS 921120 Legislative bodies"
"92113","NAICS 92113 Public finance activities"
"921130","NAICS 921130 Public finance activities"
"92114","NAICS 92114 Executive and legislative offices, combined"
"921140","NAICS 921140 Executive and legislative offices, combined"
"92115","NAICS 92115 American indian and alaska native tribal governments"
"921150","NAICS 921150 American indian and alaska native tribal governments"
"92119","NAICS 92119 Other general government support"
"921190","NAICS 921190 Other general government support"
"922","NAICS 922 Justice, public order, and safety activities"
"9221","NAICS 9221 Justice, public order, and safety activities"
"92211","NAICS 92211 Courts"
"922110","NAICS 922110 Courts"
"92212","NAICS 92212 Police protection"
"922120","NAICS 922120 Police protection"
"92213","NAICS 92213 Legal counsel and prosecution"
"922130","NAICS 922130 Legal counsel and prosecution"
"92214","NAICS 92214 Correctional institutions"
"922140","NAICS 922140 Correctional institutions"
"92215","NAICS 92215 Parole offices and probation offices"
"922150","NAICS 922150 Parole offices and probation offices"
"92216","NAICS 92216 Fire protection"
"922160","NAICS 922160 Fire protection"
"92219","NAICS 92219 Other justice, public order, and safety activities"
"922190","NAICS 922190 Other justice, public order, and safety activities"
"923","NAICS 923 Administration of human resource programs"
"9231","NAICS 9231 Administration of human resource programs"
"92311","NAICS 92311 Administration of education programs"
"923110","NAICS 923110 Administration of education programs"
"92312","NAICS 92312 Administration of public health programs"
"923120","NAICS 923120 Administration of public health programs"
"92313","NAICS 92313 Administration of human resource programs (except education, public health, and veterans' affairs programs)"
"923130","NAICS 923130 Administration of human resource programs (except education, public health, and veterans' affairs programs)"
"92314","NAICS 92314 Administration of veterans' affairs"
"923140","NAICS 923140 Administration of veterans' affairs"
"924","NAICS 924 Administration of environmental quality programs"
"9241","NAICS 9241 Administration of environmental quality programs"
"92411","NAICS 92411 Administration of air and water resource and solid waste management programs"
"924110","NAICS 924110 Administration of air and water resource and solid waste management programs"
"92412","NAICS 92412 Administration of conservation programs"
"924120","NAICS 924120 Administration of conservation programs"
"925","NAICS 925 Administration of housing programs, urban planning, and community development"
"9251","NAICS 9251 Administration of housing programs, urban planning, and community development"
"92511","NAICS 92511 Administration of housing programs"
"925110","NAICS 925110 Administration of housing programs"
"92512","NAICS 92512 Administration of urban planning and community and rural development"
"925120","NAICS 925120 Administration of urban planning and community and rural development"
"926","NAICS 926 Administration of economic programs"
"9261","NAICS 9261 Administration of economic programs"
"92611","NAICS 92611 Administration of general economic programs"
"926110","NAICS 926110 Administration of general economic programs"
"92612","NAICS 92612 Regulation and administration of transportation programs"
"926120","NAICS 926120 Regulation and administration of transportation programs"
"92613","NAICS 92613 Regulation and administration of communications, electric, gas, and other utilities"
"926130","NAICS 926130 Regulation and administration of communications, electric, gas, and other utilities"
"92614","NAICS 92614 Regulation of agricultural marketing and commodities"
"926140","NAICS 926140 Regulation of agricultural marketing and commodities"
"92615","NAICS 92615 Regulation, licensing, and inspection of miscellaneous commercial sectors"
"926150","NAICS 926150 Regulation, licensing, and inspection of miscellaneous commercial sectors"
"927","NAICS 927 Space research and technology"
"9271","NAICS 9271 Space research and technology"
"92711","NAICS 92711 Space research and technology"
"927110","NAICS 927110 Space research and technology"
"928","NAICS 928 National security and international affairs"
"9281","NAICS 9281 National security and international affairs"
"92811","NAICS 92811 National security"
"928110","NAICS 928110 National security"
"92812","NAICS 92812 International affairs"
"928120","NAICS 928120 International affairs"
"99","NAICS 99 Unclassified"
"999","NAICS 999 Unclassified"
"9999","NAICS 9999 Unclassified"
"99999","NAICS 99999 Unclassified"
"999999","NAICS 999999 Unclassified"
